Store,ABC_Class,XYZ_Class,Avg_Daily_Sales,Std_Daily_Sales,Total_Revenue,Days_In_Data,CV,Store_MAPE,Safety_Stock,Reorder_Point,EOQ_Days,Annual_SS_Cost,Current_SS,Current_SS_Cost,SS_Reduction,Annual_Cost_Saving,Inventory_Policy
380,A,Y,14491.059027777777,3569.0784259277216,8346850,576,0.2462952099695535,7.680674285329739,76345.95788459375,177783.3710790382,5.5,19086.489471148438,202874.82638888888,50718.70659722222,126528.86850429513,31632.21712607378,Safety stock + promo buffer. Weekly review. 99% SL.
381,A,Y,8978.461005199306,2520.5361103608516,5180572,577,0.28073142032930176,7.680674285329739,47977.18967322982,110826.41670962496,7.0,11994.297418307455,125698.45407279028,31424.61351819757,77721.26439956046,19430.316099890115,Safety stock + promo buffer. Weekly review. 99% SL.
382,A,Y,8023.899480069324,2544.0430428290883,4629790,577,0.31705818961818655,7.680674285329739,43586.49020031194,99753.78656079722,7.4,10896.622550077986,112334.59272097054,28083.648180242635,68748.1025206586,17187.02563016465,Safety stock + promo buffer. Weekly review. 99% SL.
383,A,X,17389.268166089965,2870.324378988193,10050997,578,0.1650629774394695,7.680674285329739,89160.63036774393,210885.5075303737,5.0,22290.157591935982,243449.7543252595,60862.43858131488,154289.12395751558,38572.280989378894,Lean automated reordering. Weekly cycle. 99% SL.
384,A,Y,8768.51384083045,3029.9761552760124,5068201,578,0.34555184724314114,7.680674285329739,48295.82007811364,109675.4169639268,7.1,12073.95501952841,122759.1937716263,30689.798442906576,74463.37369351267,18615.843423378166,Safety stock + promo buffer. Weekly review. 99% SL.
385,A,Y,7317.602380952381,2085.2268081726193,3073393,420,0.2849603872438377,7.680674285329739,39174.1111805838,90397.32784725048,7.7,9793.52779514595,102446.43333333333,25611.608333333334,63272.32215274953,15818.080538187383,Safety stock + promo buffer. Weekly review. 99% SL.
386,A,Y,8334.454861111111,2598.0797219171704,4800646,576,0.311727613288772,7.680674285329739,45160.396984161205,103501.58101193898,7.2,11290.099246040301,116682.36805555556,29170.59201388889,71521.97107139436,17880.49276784859,Safety stock + promo buffer. Weekly review. 99% SL.
387,A,Y,9306.870567375887,2900.082399010495,5249075,564,0.31160661126806516,7.680674285329739,50426.60483748252,115574.69880911373,6.9,12606.65120937063,130296.18794326241,32574.046985815603,79869.5831057799,19967.395776444973,Safety stock + promo buffer. Weekly review. 99% SL.
388,A,Y,10218.4375,2563.0215245325953,5885820,576,0.2508232324690145,7.680674285329739,53931.479560317995,125460.542060318,6.5,13482.869890079499,143058.125,35764.53125,89126.645439682,22281.6613599205,Safety stock + promo buffer. Weekly review. 99% SL.
389,A,Y,10132.624137931034,2321.59493522989,5876922,580,0.22912079868225854,7.680674285329739,53037.68908368114,123966.05804919839,6.6,13259.422270920286,141856.73793103447,35464.18448275862,88819.04884735332,22204.76221183833,Safety stock + promo buffer. Weekly review. 99% SL.
390,A,Y,11467.159722222223,2706.9715326896726,6605084,576,0.23606294830304222,7.680674285329739,60178.25026983038,140448.36832538593,6.2,15044.562567457595,160540.23611111112,40135.05902777778,100361.98584128075,25090.496460320188,Safety stock + promo buffer. Weekly review. 99% SL.
391,A,Y,5788.642477876107,2036.827874512476,3270583,565,0.351866241920645,7.680674285329739,31984.539852119935,72505.03719725268,8.7,7996.134963029984,81040.99469026549,20260.248672566373,49056.45483814555,12264.113709536388,Safety stock + promo buffer. Weekly review. 99% SL.
392,A,Y,7249.612847222223,2349.5597532729134,4175777,576,0.32409451411921614,7.680674285329739,39512.475713045045,90259.76564360061,7.8,9878.118928261261,101494.57986111112,25373.64496527778,61982.10414806608,15495.52603701652,Safety stock + promo buffer. Weekly review. 99% SL.
393,A,Y,5927.138888888889,1570.7442217756345,3414032,576,0.2650088434269994,7.680674285329739,31462.519301134478,72952.4915233567,8.6,7865.6298252836195,82979.94444444444,20744.98611111111,51517.425143309956,12879.356285827489,Safety stock + promo buffer. Weekly review. 99% SL.
394,A,Y,8282.423875432525,1962.775140346111,4787241,578,0.23698076431081122,7.680674285329739,43480.188908736935,101457.15603676462,7.3,10870.047227184234,115953.93425605535,28988.483564013837,72473.74534731841,18118.436336829604,Safety stock + promo buffer. Weekly review. 99% SL.
395,C,Y,3987.0225694444443,1048.074914934911,2296525,576,0.2628715781463336,7.680674285329739,11654.489534080125,39563.64752019123,10.5,2913.6223835200312,55818.31597222222,13954.578993055555,44163.826438142096,11040.956609535524,Min-max + buffer. Monthly review. 90% SL.
396,A,Y,10220.646447140381,3568.849476108046,5897313,577,0.3491804060110668,7.680674285329739,56396.59103024813,127941.1161602308,6.5,14099.147757562032,143089.05025996536,35772.26256499134,86692.45922971723,21673.11480742931,Safety stock + promo buffer. Weekly review. 99% SL.
397,A,Y,5484.536458333333,1695.8669201450903,3159093,576,0.30920879695645936,7.680674285329739,29683.282442752905,68075.03765108623,8.9,7420.820610688226,76783.51041666666,19195.877604166664,47100.22797391375,11775.056993478438,Safety stock + promo buffer. Weekly review. 99% SL.
398,A,Y,5491.262068965517,1520.258203552019,3184932,580,0.2768504188033437,7.680674285329739,29294.17083974699,67733.0053225056,8.9,7323.542709936747,76877.66896551724,19219.41724137931,47583.498125770246,11895.874531442561,Safety stock + promo buffer. Weekly review. 99% SL.
399,B,Y,5419.085714285714,1215.0223574696224,2276016,420,0.22421168837883454,7.680674285329739,20024.835242314522,57958.43524231452,9.0,5006.208810578631,75867.2,18966.8,55842.36475768547,13960.591189421368,Standard + variability buffer. Fortnightly. 95% SL.
400,A,Y,8702.42214532872,2865.5725761010035,5030000,578,0.3292844828998768,7.680674285329739,47549.43707006045,108466.39208736148,7.1,11887.359267515112,121833.91003460207,30458.477508650518,74284.47296454162,18571.118241135406,Safety stock + promo buffer. Weekly review. 99% SL.
401,A,Y,6944.173611111111,2558.2318501988793,3999844,576,0.36839975401904534,7.680674285329739,38696.51935806718,87305.73463584496,7.9,9674.129839516794,97218.43055555556,24304.60763888889,58521.911197488385,14630.477799372096,Safety stock + promo buffer. Weekly review. 99% SL.
402,A,Y,5892.636048526863,1693.9510138868375,3400051,577,0.2874691394372335,7.680674285329739,31580.373333058877,72828.82567274691,8.6,7895.093333264719,82496.90467937608,20624.22616984402,50916.531346317206,12729.132836579302,Safety stock + promo buffer. Weekly review. 99% SL.
403,A,Y,7453.076388888889,1865.8343962298989,4292972,576,0.2503441933067399,7.680674285329739,39328.84707130689,91500.38179352912,7.7,9832.211767826722,104343.06944444444,26085.76736111111,65014.22237313755,16253.555593284387,Safety stock + promo buffer. Weekly review. 99% SL.
404,B,Y,4681.179533213644,1364.7387554354684,2607417,557,0.2915373669718177,7.680674285329739,17774.59652838416,50542.85326087967,9.7,4443.64913209604,65536.51346499102,16384.128366247754,47761.91693660685,11940.479234151713,Standard + variability buffer. Fortnightly. 95% SL.
405,B,Y,4515.982638888889,1684.0222449353803,2601206,576,0.3729027278434615,7.680674285329739,17839.489154002767,49451.36762622499,9.8,4459.872288500692,63223.75694444444,15805.93923611111,45384.26779044167,11346.066947610418,Standard + variability buffer. Fortnightly. 95% SL.
406,A,Y,5885.717013888889,1635.9337038088838,3390173,576,0.27794977229596163,7.680674285329739,31413.23648989472,72613.25558711693,8.6,7853.30912247368,82400.03819444444,20600.00954861111,50986.80170454972,12746.70042613743,Safety stock + promo buffer. Weekly review. 99% SL.
407,C,Y,3773.8190476190475,922.6188034276297,1585004,420,0.24447881358003165,7.680674285329739,10950.62355471391,37367.356888047245,10.8,2737.6558886784774,52833.46666666667,13208.366666666667,41882.84311195276,10470.71077798819,Min-max + buffer. Monthly review. 90% SL.
408,B,Y,4630.95652173913,1073.1726336385343,2662800,575,0.23173887049052022,7.680674285329739,17159.67568207226,49576.37133424617,9.7,4289.918920518065,64833.391304347824,16208.347826086956,47673.715622275566,11918.428905568891,Standard + variability buffer. Fortnightly. 95% SL.
409,A,Y,5401.399653979239,1197.5516955731262,3122009,578,0.22171136599582733,7.680674285329739,28197.023847734257,66006.82142558892,9.0,7049.255961933564,75619.59515570934,18904.898788927334,47422.57130797508,11855.64282699377,Safety stock + promo buffer. Weekly review. 99% SL.
410,A,Y,6383.074652777777,1986.209646008078,3676651,576,0.3111681680150368,7.680674285329739,34577.79292130089,79259.31549074533,8.3,8644.448230325223,89363.04513888888,22340.76128472222,54785.252217587986,13696.313054396996,Safety stock + promo buffer. Weekly review. 99% SL.
411,A,Y,9042.712802768167,2329.349165774059,5226688,578,0.25759406680050656,7.680674285329739,47855.493334305604,111154.48295368277,7.0,11963.873333576401,126597.97923875433,31649.494809688582,78742.48590444872,19685.62147611218,Safety stock + promo buffer. Weekly review. 99% SL.
412,A,Y,8980.342857142858,2100.5446427651978,3771744,420,0.2339047268216992,7.680674285329739,47089.6146472615,109952.0146472615,7.0,11772.403661815375,125724.8,31431.2,78635.18535273851,19658.796338184628,Safety stock + promo buffer. Weekly review. 99% SL.
413,A,Y,7025.6547619047615,1748.2381782187363,2950775,420,0.2488363344720859,7.680674285329739,37051.392548129865,86230.9758814632,7.9,9262.848137032466,98359.16666666666,24589.791666666664,61307.77411853679,15326.943529634198,Safety stock + promo buffer. Weekly review. 99% SL.
414,A,Y,6342.726643598616,1427.9783656770671,3666096,578,0.22513635632055048,7.680674285329739,33151.85320155757,77550.93970674789,8.3,8287.963300389392,88798.17301038062,22199.543252595155,55646.31980882305,13911.579952205762,Safety stock + promo buffer. Weekly review. 99% SL.
415,A,Y,6189.864583333333,1382.3389928652277,3565362,576,0.22332297811284554,7.680674285329739,32331.728567301692,75660.78065063502,8.4,8082.932141825423,86658.10416666666,21664.526041666664,54326.37559936497,13581.593899841242,Safety stock + promo buffer. Weekly review. 99% SL.
416,A,Y,10964.953448275863,2386.3102814779195,6359673,580,0.21763068058014826,7.680674285329739,57157.80250161754,133912.47663954858,6.3,14289.450625404384,153509.34827586208,38377.33706896552,96351.54577424454,24087.886443561136,Safety stock + promo buffer. Weekly review. 99% SL.
417,A,Y,7790.560763888889,2095.2434503659288,4487363,576,0.26894642296840593,7.680674285329739,41421.656530743974,95955.5818779662,7.5,10355.414132685994,109067.85069444444,27266.96267361111,67646.19416370046,16911.548540925116,Safety stock + promo buffer. Weekly review. 99% SL.
418,B,Y,5253.942508710801,1878.73778740591,3015763,574,0.35758628578273305,7.680674285329739,20590.585182263505,57368.182743239115,9.1,5147.646295565876,73555.19512195121,18388.798780487803,52964.60993968771,13241.152484921928,Standard + variability buffer. Fortnightly. 95% SL.
419,A,Y,5277.520689655173,1329.1557988965994,3060962,580,0.25185231419404347,7.680674285329739,27865.36872974209,64808.0135573283,9.1,6966.342182435523,73885.28965517241,18471.322413793103,46019.92092543032,11504.98023135758,Safety stock + promo buffer. Weekly review. 99% SL.
420,C,Y,4378.971428571429,1032.9774141208857,1839168,420,0.23589498834841185,7.680674285329739,12665.043110849898,43317.8431108499,10.0,3166.2607777124745,61305.600000000006,15326.400000000001,48640.55688915011,12160.139222287527,Min-max + buffer. Monthly review. 90% SL.
421,A,Y,9604.346551724138,2854.820694454168,5570521,580,0.29724257439895074,7.680674285329739,51696.89485534741,118927.32071741638,6.8,12924.223713836853,134460.85172413793,33615.21293103448,82763.95686879053,20690.98921719763,Safety stock + promo buffer. Weekly review. 99% SL.
422,B,X,4594.146551724138,957.2471058527105,2664605,580,0.20836233565371684,7.680674285329739,16882.618373755624,49041.644235824584,9.8,4220.654593438906,64318.05172413793,16079.512931034482,47435.4333503823,11858.858337595575,Standard automated. Fortnightly cycle. 95% SL.
423,A,Y,10776.561253561253,2085.6966114504366,7565146,702,0.19354008782358023,7.680674285329739,55724.32455526546,131160.25333019422,6.4,13931.081138816366,150871.85754985752,37717.96438746438,95147.53299459207,23786.883248648017,Safety stock + promo buffer. Weekly review. 99% SL.
424,A,Y,6757.305555555556,1583.313583278805,3892208,576,0.23431137903436602,7.680674285329739,35438.211674991704,82739.3505638806,8.1,8859.552918747926,94602.27777777778,23650.569444444445,59164.06610278608,14791.01652569652,Safety stock + promo buffer. Weekly review. 99% SL.
425,C,Y,3208.7212543554006,906.5283310575251,1841806,574,0.2825201253698921,7.680674285329739,9457.566447774874,31918.61522826268,11.7,2364.3916119437185,44922.097560975606,11230.524390243902,35464.531113200734,8866.132778300183,Min-max + buffer. Monthly review. 90% SL.
426,B,Y,5064.435763888889,1514.8855428844975,2917115,576,0.2991222741309378,7.680674285329739,19295.34378645649,54746.39413367871,9.3,4823.835946614123,70902.10069444444,17725.52517361111,51606.75690798795,12901.689226996987,Standard + variability buffer. Fortnightly. 95% SL.
427,A,Y,7656.565320665083,2469.1698621648225,3223414,421,0.32249053704283415,7.680674285329739,41698.48244961472,95294.4396942703,7.6,10424.62061240368,107191.91448931117,26797.97862232779,65493.43203969645,16373.358009924112,Safety stock + promo buffer. Weekly review. 99% SL.
428,B,Y,6333.7904761904765,1390.2646058833866,2660192,420,0.21949962050522004,7.680674285329739,23365.50215901191,67702.03549234524,8.3,5841.375539752978,88673.06666666667,22168.266666666666,65307.56450765475,16326.891126913688,Standard + variability buffer. Fortnightly. 95% SL.
429,B,Y,5362.102380952381,1378.726459668841,2252083,420,0.2571242325708747,7.680674285329739,20065.13106695672,57599.84773362339,9.0,5016.28276673918,75069.43333333333,18767.358333333334,55004.30226637662,13751.075566594154,Standard + variability buffer. Fortnightly. 95% SL.
430,A,Y,8592.033333333333,1930.056495354101,3608654,420,0.22463326438298667,7.680674285329739,44900.251542796796,105044.48487613013,7.1,11225.062885699199,120288.46666666666,30072.116666666665,75388.21512386986,18847.053780967464,Safety stock + promo buffer. Weekly review. 99% SL.
431,A,Y,9429.833333333334,2044.724853181325,5431584,576,0.21683573621110216,7.680674285329739,49141.851395459504,115150.68472879284,6.8,12285.462848864876,132017.6666666667,33004.41666666667,82875.81527120719,20718.953817801797,Safety stock + promo buffer. Weekly review. 99% SL.
432,A,Y,10847.429310344827,2396.322660616753,6291509,580,0.22091157195479127,7.680674285329739,56610.8769906718,132542.8821630856,6.4,14152.71924766795,151864.01034482758,37966.002586206894,95253.13335415578,23813.283338538946,Safety stock + promo buffer. Weekly review. 99% SL.
433,A,Y,5404.162204724409,1872.5187352096696,3431643,635,0.34649565728665255,7.680674285329739,29779.481884282348,67608.61731735322,9.0,7444.870471070587,75658.27086614173,18914.567716535432,45878.78898185938,11469.697245464846,Safety stock + promo buffer. Weekly review. 99% SL.
434,A,Y,9735.564285714287,2058.575450662977,4088937,420,0.21144901212184247,7.680674285329739,50640.392790041005,118789.34279004102,6.7,12660.098197510251,136297.90000000002,34074.475000000006,85657.50720995902,21414.376802489754,Safety stock + promo buffer. Weekly review. 99% SL.
435,C,Y,3309.2430555555557,931.4827655734631,1906124,576,0.28147910260314374,7.680674285329739,9749.45226728446,32914.15365617335,11.5,2437.363066821115,46329.40277777778,11582.350694444445,36579.95051049332,9144.98762762333,Min-max + buffer. Monthly review. 90% SL.
436,A,Y,5543.069444444444,1598.1775986755072,3192808,576,0.2883199668871702,7.680674285329739,29718.06606221106,68519.55217332217,8.9,7429.516515552765,77602.97222222222,19400.743055555555,47884.90616001116,11971.22654000279,Safety stock + promo buffer. Weekly review. 99% SL.
437,A,Y,7450.126736111111,2539.25502726198,4291273,576,0.3408338028605732,7.680674285329739,40938.02699716626,93088.91414994403,7.7,10234.506749291564,104301.77430555556,26075.44357638889,63363.747308389306,15840.936827097326,Safety stock + promo buffer. Weekly review. 99% SL.
