Store,Date,Forecast,Lower_CI,Upper_CI
817,2013-05-03,26141.670767807147,24401.702951961055,27959.308080604846
817,2013-05-04,16732.564188743338,15022.829220165198,18439.601589723938
817,2013-05-06,25469.48854650017,23814.503929471386,27369.05834455879
817,2013-05-07,24672.60803886543,22821.012162508603,26323.794530145035
817,2013-05-08,24191.079150754507,22528.31802894409,25971.595119034493
817,2013-05-10,24085.8113334589,22233.869693740402,25971.452685755346
817,2013-05-11,16768.511818003306,15137.332950927303,18539.597011520174
817,2013-05-13,30138.546497118212,28398.591793490774,31909.4394845852
817,2013-05-14,28681.26807655475,26942.52057191949,30487.770806503002
817,2013-05-15,27638.47901339544,25923.237551837665,29348.32497169207
817,2013-05-16,27202.323976337597,25464.83223503939,28947.31041077317
817,2013-05-17,26369.577273277573,24503.57482838951,28127.332320373862
817,2013-05-18,17072.806076484947,15437.910977558267,18849.085782859427
817,2013-05-21,27042.443277240694,25221.564839989376,28812.143919524766
817,2013-05-22,23438.859478527316,21779.449118596927,25170.185544559805
817,2013-05-23,23002.89981544058,21257.034086187505,24812.23993774919
817,2013-05-24,22165.61467755457,20471.572011461194,23874.40547384825
817,2013-05-25,17441.641197343404,15651.294010661897,19324.31244207912
817,2013-05-27,30730.01466335338,29016.687506407452,32490.945682755788
817,2013-05-28,29264.50693598672,27302.512183849783,30963.84462423949
817,2013-05-29,28202.211568704854,26451.917891444922,30153.20547193408
817,2013-05-30,27735.206007929504,25920.646640536048,29467.615550918897
817,2013-05-31,26867.342775638645,25114.164946436507,28609.235355849225
817,2013-06-01,17599.551275064452,15863.389349546906,19505.78393111564
817,2013-06-03,30790.254390257713,29101.184643911718,32629.85897318727
817,2013-06-04,29302.697378775632,27492.615059637512,31097.458001503855
817,2013-06-05,28219.832336126343,26426.97065445247,29924.45517255127
817,2013-06-06,27733.51901224696,26098.376203668366,29390.203518714417
817,2013-06-07,26850.74520154901,25136.636777774525,28531.351228574487
817,2013-06-08,17596.053299862488,15927.709281583535,19323.68989525276
817,2013-06-10,26221.270766025125,24550.042089897914,28055.128930370436
817,2013-06-11,24734.599881169204,22982.867493300757,26491.23049126266
817,2013-06-12,23653.571043057967,21908.5036707158,25369.85451357098
817,2013-06-13,23168.89476252782,21476.800256279945,24923.331069732132
817,2013-06-14,22289.82022117785,20565.64090938838,24114.06545888694
817,2013-06-15,17561.83721757087,15782.731401291227,19265.19537915097
817,2013-06-17,30651.99990449672,28687.095688235644,32405.754758209816
817,2013-06-18,29162.9984473865,27543.762344178384,30923.86112731811
817,2013-06-19,28075.535313975564,26353.754868513584,29791.705404948065
817,2013-06-20,27579.078403750595,25823.5464503486,29246.138183830717
817,2013-06-21,26685.21469905775,24949.06664231189,28399.78370467408
817,2013-06-22,17464.370030760703,15863.441993540318,19225.108063827392
817,2013-06-24,25979.123211278733,24196.87245578899,27690.28655794162
817,2013-06-25,24460.653062271034,22637.343853709393,26406.84171618572
817,2013-06-26,23337.273860153553,21506.203415393866,25183.08399987666
817,2013-06-27,22798.12426728198,21133.25332575723,24463.912416448613
817,2013-06-28,21858.114553496605,20178.25473521488,23441.32044889817
817,2013-06-29,17083.25292496558,15226.975752388618,18815.64726612432
817,2013-07-01,29921.389047306322,28259.734294941798,31682.39801314716
817,2013-07-02,28343.04584538689,26520.48251446252,29972.93132677286
817,2013-07-03,27157.949261760514,25382.442119857456,28917.378751068998
817,2013-07-04,26555.74919622357,24808.046625462033,28207.537243756942
817,2013-07-05,25555.405048142482,23796.69995069136,27274.59591887147
817,2013-07-06,16276.124432048748,14533.53940790759,18054.383327288528
817,2013-07-08,24516.91585607061,22789.50031503168,26168.02870602799
817,2013-07-09,22901.143678754914,21208.228591132025,24611.168009793626
817,2013-07-10,21684.285167276652,19868.458419083054,23470.18122865959
817,2013-07-11,21056.255706829746,19312.408274659243,22742.154285497785
817,2013-07-12,20039.648158580145,18291.624863602214,21861.686346567192
817,2013-07-13,15222.626255211637,13479.479169077926,17039.990493057452
817,2013-07-15,27883.66752513224,26061.483567663578,29665.29095890118
817,2013-07-16,26287.175740434875,24507.246060669895,27891.232668182463
817,2013-07-17,25097.94218062979,23359.38234181609,26909.052387386564
817,2013-07-18,24505.03056442235,22744.604745521974,26263.09866593026
817,2013-07-19,23533.511780821962,21843.931900365016,25181.51936153523
817,2013-07-20,14349.646372418987,12684.210260858472,16002.741671869138
817,2013-07-22,22670.78742791336,20953.701564772877,24229.906163574746
817,2013-07-23,21152.753026007547,19362.150413964195,22922.042343981313
817,2013-07-24,20045.278476127078,18276.905294622422,21775.28615996922
817,2013-07-25,19535.71797928987,17848.550179911315,21271.932339024395
817,2013-07-26,18650.88544268343,16831.272199374485,20209.360356455072
817,2013-07-27,13997.59050051619,12181.032011501164,15826.879028333777
817,2013-07-29,26872.029678314953,25036.57947560978,28552.882913765738
817,2013-07-30,25435.409135501453,23669.27979869293,27212.548854642155
817,2013-07-31,24404.538796379944,22599.147940119805,26196.982165357334
817,2013-08-01,23965.228990437936,22276.383732669274,25714.05099407001
817,2013-08-02,23146.346223915956,21526.769925348643,24899.44387985272
817,2013-08-03,14159.282610987495,12479.411581377293,15926.644912638969
817,2013-08-05,22690.752318558258,20997.09233871119,24422.636721841533
817,2013-08-06,21297.428303344812,19367.412622505602,23033.318561021733
817,2013-08-07,20300.661747465023,18491.110380508173,22105.672337279855
817,2013-08-08,19885.592812074854,18122.738664592434,21695.648401966188
817,2013-08-09,19084.044413558255,17263.582311981238,20847.556618682294
817,2013-08-10,14522.674150818244,12771.50692435886,16187.70225001715
817,2013-08-12,27403.635388069775,25675.702267501714,29077.196314057986
817,2013-08-13,25995.940348167725,24179.105353328447,27624.98153378863
817,2013-08-14,24977.33227501403,23233.674500767484,26752.93184155965
817,2013-08-15,24532.998351756196,22888.892322174106,26295.6075330582
817,2013-08-16,23698.35767597467,22029.873181222807,25444.671261796466
817,2013-08-17,14732.760945721335,12908.91216155742,16399.52328573112
817,2013-08-19,23114.3938007846,21383.108488246617,24923.02935446148
817,2013-08-20,21666.46698290872,19865.36158381576,23433.04736320982
817,2013-08-21,20605.094154087674,18769.4610838596,22286.249685873827
817,2013-08-22,20115.60910469823,18376.83155499518,21853.44539599896
817,2013-08-23,19237.044081236636,17479.15661445475,20948.61678697093
817,2013-08-24,14617.869994236018,12864.253085568125,16334.286957170703
817,2013-08-26,27244.179958866156,25613.61132448319,29076.846163152648
817,2013-08-27,25756.565170051406,23945.60383343256,27638.467404708437
817,2013-08-28,24657.13597982025,22939.260482176185,26367.15635596125
817,2013-08-29,24131.061336316732,22278.86172597072,25879.01722784403
817,2013-08-30,23220.651373005312,21343.23277395752,24949.030391942073
817,2013-08-31,14233.301229136781,12552.01029022251,16047.130217431913
817,2013-09-02,22428.219450208002,20613.87779770214,24131.118863109572
817,2013-09-03,20931.114271901566,19264.643802418737,22606.323485169647
817,2013-09-04,19825.56163339718,18093.067443693035,21607.558412732305
817,2013-09-05,19296.224563386568,17637.038364101267,21073.320395348408
817,2013-09-06,18388.362466502615,16689.542741601657,20127.071666700678
817,2013-09-07,13771.183474779269,12132.377604507561,15591.711225243325
817,2013-09-09,26294.03768208098,24579.292572004193,28050.504218527774
817,2013-09-10,24815.471452178892,23066.66044901687,26515.860404752704
817,2013-09-11,23731.447160458643,22047.744442062998,25559.205005116724
817,2013-09-12,23225.867549016522,21536.978963454305,25045.436917862993
817,2013-09-13,22346.69510963025,20541.373788487108,24107.424226213712
817,2013-09-14,13448.148994251877,11756.11033374546,15122.652209969858
817,2013-09-16,21683.367826273177,19944.47116860041,23407.706219641015
817,2013-09-17,20251.244509036358,18451.589955183907,22015.117623102917
817,2013-09-18,19214.633288819874,17610.10063505671,21051.05359945724
817,2013-09-19,18756.46656282781,16807.628640530907,20346.02785828111
817,2013-09-20,17927.20880397585,16364.328740015044,19804.275905005827
817,2013-09-21,13415.822005501048,11621.315716116073,15172.623485429735
817,2013-09-23,26026.770253339742,24186.717984985222,27822.695372358092
817,2013-09-24,24643.247071727706,22869.73666113619,26375.381170140383
817,2013-09-25,23653.00804369573,21946.154473930095,25343.514421031432
817,2013-09-26,23237.93482462411,21549.124072135794,25146.59962933408
817,2013-09-27,22450.946805524905,20743.817000864474,24153.53497170984
817,2013-09-28,13692.458171931603,11909.814850804916,15432.586264868687
817,2013-09-30,22039.269388685934,20238.20552176627,23796.512689675754
817,2013-10-01,21786.09174974036,20009.749595472884,23563.008449798002
817,2013-10-02,20338.65036276678,18609.813419390062,22041.128010362914
817,2013-10-04,21341.075076164398,19591.117564042266,23051.178965284387
817,2013-10-05,14142.296962032338,12451.094871394049,15907.933660601137
817,2013-10-07,26754.0267637548,24932.669970910385,28588.50183937269
817,2013-10-08,25409.540413596453,23504.28733108463,27018.384861769107
817,2013-10-09,24446.91111622186,22537.648887969182,26166.036466426136
817,2013-10-10,24046.981067831577,22338.85201688248,25818.367822368265
817,2013-10-11,23268.193297384034,21497.122801203383,24982.784994657795
817,2013-10-12,14552.550912937857,12850.37556217881,16271.54003094973
817,2013-10-14,22817.364839109283,21109.554543738355,24658.47132133888
817,2013-10-15,21445.939547260703,19605.15665030098,23122.880838145193
817,2013-10-16,20452.818034856697,18757.08395295386,22307.678897549828
817,2013-10-17,20018.914951184513,18345.53861520104,21686.987317324412
817,2013-10-18,19205.138575516474,17455.725474164807,20865.380688120873
817,2013-10-19,14735.66808991606,13011.943594610806,16555.604413984824
817,2013-10-21,27165.778827980826,25494.467869965385,29013.527497732957
817,2013-10-22,25755.835938232594,24006.650687801568,27338.044503830857
817,2013-10-23,24724.128909895226,22970.877268933757,26472.91972029374
817,2013-10-24,24251.691256077826,22372.82323638003,26067.81023320962
817,2013-10-25,23401.90654172521,21694.051188534962,25086.366885500727
817,2013-10-26,14649.665088642749,12830.694094451668,16357.387411568861
817,2013-10-28,22739.268617631333,21051.02870167236,24516.677731723663
817,2013-10-29,21310.53484474413,19554.270812951007,23045.127785287656
817,2013-10-30,20262.96204384527,18531.299280751962,21963.415261337588
817,2013-10-31,19777.729166942583,18062.379346885587,21587.523738076892
817,2013-11-01,18920.376032251213,17150.39734070409,20681.504561254835
817,2013-11-02,14428.183959416494,12826.87522953717,16341.928596469696
817,2013-11-04,26757.98979974617,25052.893925066244,28488.25049779085
817,2013-11-05,25340.062319348282,23572.400937358507,27107.408390293334
817,2013-11-06,24308.82597547304,22544.84175124115,26088.385627612486
817,2013-11-07,23845.400432026618,22067.788731561363,25583.849103611818
817,2013-11-08,23016.897954935688,21323.294868652887,24849.931961162612
817,2013-11-09,14322.371887658312,12527.724977641617,16143.492889157367
817,2013-11-11,22482.76103977846,20659.264504977946,24156.15102723141
817,2013-11-12,21123.20888738862,19319.763212809168,22806.28681654307
817,2013-11-13,20156.44910544502,18382.54135078354,22001.172040837017
817,2013-11-14,19763.178279886513,18126.190718317088,21524.724319813486
817,2013-11-15,19011.668469754146,17335.48180322441,20779.49604359078
817,2013-11-16,14648.759479245926,13090.537407518026,16474.44919653583
817,2013-11-18,27209.759922670077,25409.279913310304,29041.510001615712
817,2013-11-19,25947.084260971526,24148.64418157292,27804.080126413523
817,2013-11-20,25081.31046478808,23293.958667439747,26881.158963076
817,2013-11-21,24790.89070529533,23007.543373926073,26591.87325014174
817,2013-11-22,24144.455366064685,22348.942349927012,25903.970692412495
817,2013-11-23,15660.730603356042,13814.74054010133,17384.809112682895
817,2013-11-25,24183.765605934474,22490.258176866922,25884.583710014776
817,2013-11-26,23023.371348546716,21247.1764001351,24797.364486535353
817,2013-11-27,22253.47429629488,20361.26510941541,23906.903359898108
817,2013-11-28,22051.936320618828,20356.44067316158,23827.46638817871
817,2013-11-29,21486.92444160888,19751.955290015743,23238.136621110243
817,2013-11-30,17310.74454145868,15593.798598110056,19151.512672035744
817,2013-12-02,30154.48129536182,28314.041415350057,31947.921927548017
817,2013-12-03,29027.46336587511,27372.15641415472,30760.876317872706
817,2013-12-04,28275.02958494252,26385.76173166006,29984.54613746644
817,2013-12-05,28073.58849718017,26495.832901266014,29765.682908109142
817,2013-12-06,27491.348085982445,25766.875589865464,29361.075411756756
817,2013-12-07,19062.498809844117,17320.758225003985,20695.31859365243
817,2013-12-09,27541.128005379327,25816.849479209544,29313.29972961781
817,2013-12-10,26321.44254550508,24566.552843188187,27981.504651332878
817,2013-12-11,25456.168969987135,23767.459717347992,27260.396905063044
817,2013-12-12,25121.92706678322,23430.025354823494,26951.100979024533
817,2013-12-13,24388.79363435222,22598.32050745255,26116.064531170705
817,2013-12-14,20017.04374402075,18256.974764513194,21925.70557723113
817,2013-12-16,32313.875482391646,30532.703956845922,34051.640363027815
817,2013-12-17,30882.118727047848,29222.196135962233,32679.29365055825
817,2013-12-18,29794.094089583763,28139.749011431824,31405.57378569125
817,2013-12-19,29228.695277406936,27434.431277896078,30937.792253522122
817,2013-12-20,28259.787083550753,26394.61279151028,29853.36373946579
817,2013-12-21,19443.356961144957,17743.150907913838,21182.649976878954
817,2013-12-23,28226.267249887274,26385.434148189142,30029.723359813208
817,2013-12-24,6844.581697420755,5046.738040135121,8491.40134288875
817,2013-12-27,19402.084733192623,17626.60995108653,21083.931197258327
817,2013-12-28,17391.92325760518,15548.091265442179,19110.70446777598
817,2013-12-30,22821.4034136033,21107.213044176446,24566.37577925579
817,2013-12-31,8169.855582435556,6347.0865215788945,9844.021281088026
817,2014-01-02,21277.459909354293,19518.259684949506,23108.56124679974
817,2014-01-03,19580.93098221941,17708.410834675447,21257.20094621585
817,2014-01-04,14823.507724834475,13085.630043466495,16597.47693862444
817,2014-01-06,26424.72855593359,24656.810085230638,28185.56440247308
817,2014-01-07,24756.339961899925,23006.275721372465,26479.874418636842
817,2014-01-08,23490.56355838041,21801.799408251503,25293.048215796316
817,2014-01-09,22807.723855221524,21157.025594869476,24695.575332250854
817,2014-01-10,21786.193824129652,20145.144593941302,23674.588329536404
817,2014-01-11,13009.015018315742,11355.762835050917,14893.722098432489
817,2014-01-13,20785.09263320521,19107.76813286878,22454.64750974448
